Date,Close/Last,Volume,Open,High,Low
04/14/2021,$152.77,38550192,$156.25,$157.2046,$152.275
04/13/2021,$156.795,67621200,$152.315,$157,$151.2575
04/12/2021,$152.09,86932200,$142.8975,$153.525,$141.3925
04/09/2021,$144,19517088,$142.14,$144.08,$141.75
04/08/2021,$143.17,24441492,$142.5275,$144.715,$142.4894
04/07/2021,$141.435,25128436,$138.8075,$142.435,$137.115
04/06/2021,$138.615,19174596,$139.9968,$140.5412,$137.7362
04/05/2021,$139.875,25567140,$138.675,$140.1396,$137.33
04/01/2021,$138.1175,30827460,$135.7225,$138.7,$135.1125
03/31/2021,$133.4825,31477752,$130.155,$134.705,$129.825
03/30/2021,$128.7175,20020248,$128.4195,$129.7525,$127.05
03/29/2021,$129.4825,27351988,$128.2025,$130.625,$127
03/26/2021,$128.3925,36396896,$125.545,$128.5625,$123.735
03/25/2021,$125.3525,29514456,$124.995,$127.1475,$122.72
03/24/2021,$126.43,24583852,$131.5125,$131.5913,$126.3675
03/23/2021,$130.7075,22204608,$132.5425,$133.445,$130.2125
03/22/2021,$131.8625,29780308,$129.1275,$133.945,$129.0675
03/19/2021,$128.4575,29920696,$127.5,$129.215,$126.125
03/18/2021,$127.225,29418808,$131.365,$131.84,$127.1704
03/17/2021,$133.4125,24386420,$130.3975,$134.5325,$129.895
03/16/2021,$132.9125,27212960,$133.565,$135.125,$131.1675
03/15/2021,$131.9125,22252044,$128.6475,$132.0675,$127.6713
03/12/2021,$128.56,24396396,$126.4825,$128.8875,$125.9
03/11/2021,$129.935,29991428,$129.5,$130.4625,$127.345
03/10/2021,$124.6825,38437656,$128.405,$129.8,$124.575
03/09/2021,$125.2025,52182560,$121.3025,$126.1675,$120.5925
03/08/2021,$115.9325,54311160,$124.5,$124.7125,$115.665
03/05/2021,$124.615,54283880,$125.5,$125.5,$116.7925
03/04/2021,$123.7025,57334520,$128.0075,$129.75,$120.8375
03/03/2021,$128.0475,37759028,$134.2625,$134.515,$127.9875
03/02/2021,$134.0625,26411412,$139,$139.205,$133.96
03/01/2021,$138.4175,35318300,$138.75,$139.25,$135.5325
02/26/2021,$137.145,50093040,$137.525,$138.545,$133.61
02/25/2021,$133.075,82443600,$140.4543,$143.7475,$132.1625
02/24/2021,$144.99,44831920,$141.2275,$145.0675,$137.56
02/23/2021,$141.42,39177932,$140.7525,$142.3875,$133.895
02/22/2021,$143.5575,32588556,$147.7475,$151.3325,$143.25
02/19/2021,$149.265,27172412,$150.245,$151.77,$148.467
02/18/2021,$148.29,23408080,$147.29,$148.7325,$145.75
02/17/2021,$149.06,27569868,$151.71,$152.2352,$147.8
02/16/2021,$153.3025,32195952,$150.6425,$153.725,$149.5
02/12/2021,$149.6125,37475748,$150.5,$152.9114,$147.75
02/11/2021,$152.5075,45082760,$149.8025,$152.7225,$149.25
02/10/2021,$147.6425,48535240,$144.6325,$149.05,$143.4137
02/09/2021,$142.6325,28756012,$143.4063,$145.8325,$142.225
02/08/2021,$144.3875,43462280,$137.2722,$144.7375,$137.2722
02/05/2021,$135.91,16915364,$137.25,$137.3725,$135.4575
02/04/2021,$136.6425,20133848,$135.31,$136.735,$133.3786
02/03/2021,$135.305,24540928,$136.36,$139.3175,$135.165
02/02/2021,$135.5675,22043828,$133.9875,$135.72,$132.855
02/01/2021,$132.37,21720432,$130.5335,$132.7075,$129.0275
